Id	Text	Label
1241370065045340160	Brazilian #church wins court battle to remain open despite coronavirus #Pastard said #church would remain open as Bolsonaro dismissed virus as media ‘fantasy’, while Brazil has 654 confirmed cases. HTTPURL	INFORMATIVE
1245738617684856837	From @USER 🔹Every NYS county is now reporting a #COVID19 case 🔹NYS isn’t just NYC - suburban areas, rural areas in upstate NY 🔹NYS is a microcosm of the US, what has happened in NY will march across the country	INFORMATIVE
1247130854188433409	@USER As many as 266 #Coronavirus positive cases detected till 9AM this morning. 243 of them are those who attended Delhi Jamaat &amp; their contacts: Jawahar Reddy, Andhra Pradesh Medical&amp;Health Department Special Chief Secretary	INFORMATIVE
1238531507184164871	@USER Am Driving home from the office yet chilling with the Sexiest voice on Radio. Am enjoying the Honeycomb of Music undiluted, uninfected with no #Coronavirus Purely from the #Musicmasters @USER give the Sugar baby.	UNINFORMATIVE
1241366726043811842	Coronavirus: [Saturday morning; March 21, 2020] 286,664 Infected 11,888 Deaths = 4% 93,598 Recovered 105,486 Cases closed. 100% Recovered 89% Deaths 11% of closed cases. DAILY TOTALS: CASES: 11,117 DEATHS: 508 HTTPURL #Coronavirus #Covid19 #pandemic HTTPURL	INFORMATIVE
1236089022847627265	KENTUCKY CORONAVIRUS UPDATE: Kentucky's first confirmed coronavirus patient is in isolation at UK Chandler Hospital in Lexington. HTTPURL	INFORMATIVE
1241192939403051008	@USER David, the NYC/XRP community holds a meetup every other month for networking and education purposes. We're running the March meetup virtually due to the ongoing situation w/ COVID-19, but would be great to have you there or at a future event! HTTPURL	UNINFORMATIVE
1247415967035973632	Bloody Siculars: They laughed at Modi ji when he said that he talks with US President with Tu Tadak. He was so honest. Bloody Trump though, he should not have exposed who does Tu Tadak and who listens to! Howdy Modi? #hydroxychloriquine #COVID19 HTTPURL	UNINFORMATIVE
1240036448889221120	4) Synthesizing from a long conversation - my friend shares my suspicion that there are indeed two types of #COVID19 and that California got hit early with the milder version. Given stories of re-infection it's not clear if what we had confers immunity.	UNINFORMATIVE
1241593818836873217	CBSE board examinations for Classes 10 &amp; 12 and the Joint entrance exam (JEE), which is conducted as an admission process to IITs, is now cancelled as the number of confirmed coronavirus cases has risen. Read the article to know more - HTTPURL	UNINFORMATIVE
1236131347590189056	BREAKING: Two Broward County patients have tested positive for #COVID19. Two other patients (Santa Rosa, Lee coutnies) have died from it. The Lee County case was a presumptive positive that hadn't been announced yet. Story tk.	INFORMATIVE
1236125886371356673	#Pence leading the response tells me no one is at the helm: At least 21 :coronavirus cases aboard cruise ship off #California coast, Pence says HTTPURL via @USER	INFORMATIVE
1251979872127389700	Recap and video of today's covid-19 briefing from Gov. Asa Hutchinson and Dr. Nate Smith, director of the Arkansas Department of Health. VIDEO: Health care worker dies from virus, officials say; nearly 2,000 inmates to be reviewed for release HTTPURL	INFORMATIVE
1244587155038654464	Coronavirus check in 🦠 Georgia now has the 12th highest number of cases in the country with 2,683. 83 people have died so far. Fulton County still has the highest number of illnesses with 425 #MorningRushATL HTTPURL	INFORMATIVE
1247761069763780610	@USER Let’s pray The Holy Rosary- Sorrowful Mysteries - Tuesday &amp; Fri👉🏼......HTTPURL We humbly pray for all the People inflicted W/the COVID-19 Virus,🦠to recover ASAP if it’s God’s will &amp; for those who have succumbed to it &amp; for their grieving families, in Jesus nm,🙏. HTTPURL	UNINFORMATIVE
1241173788294811648	@USER correct me if I’m wrong, but 60’ 6” is adequate social distancing, right? #PlayBall #Covid_19 #SocialDistancing #7thinningquarantine #LetsGoMets	UNINFORMATIVE
1245733710344814592	Pittsburgh area: Latest on COVID-19: About 60 more cases reported in Allegheny County as testing increases HTTPURL via @USER #gop #resist #ccot #resistance #TheResistance #tcot #rnc #economy #recession	INFORMATIVE
1236768195203289090	🇮🇹 Italy - Total Recovered 622 - Critical 650 🇰🇷 S. Korea - Total Recovered 130 - Critical 36 🇮🇷 Iran - Total Recovered 2,134 - Critical / 🇫🇷 France - Total Recovered 12 - Critical 45 🇩🇪 Germany - Total Recovered 18 - Critical 9 #Coronavirus #COVID19	INFORMATIVE
1241127366245658624	How to get a coronavirus test in New York City HTTPURL Do it. New York's confirmed cases have blown passed Washington and California and will hit hospital bed capacity within 3 days.	UNINFORMATIVE
1250399402797268998	The government admits to 19 #NHS workers deaths with COVID-19. Elsewhere the number is 52. The very least this inept and feckless government could do is acknowledge those who have died on the front line. Please retweet if you agree #TruthMatters HTTPURL	INFORMATIVE
1250410115804561409	Navajo Nation Reports More Coronavirus Cases Per Capita Than All But 2 U.S. States HTTPURL Prayers for the Navajo Nation. Get them all the water, FOOd and Medical care &amp; Supplies they need! HELP PLEASE!	UNINFORMATIVE
1235834760271814658	Naguru referral hospital has designated isolation centres in preparation for #COVID19. However, while medics know what to do, there is still limited space in case of an outbreak. #UBCNews HTTPURL via @USER	UNINFORMATIVE
1245829189921583106	COVID-19 update Dr. Deena Hinshaw: 2 new deaths - man in his 90s from the McKenzie Towne facility in #yyc, man in his 80s in the North Zone. 96 new cases for a total to 968. 108 believed to be community spread. 174 recovered - 32 more than yesterday. #yeg #COVID19ab	INFORMATIVE
1245658129443909636	Research Finds The U.S. Leads In Coronavirus Cases, But Lags Behind In Pandemic Response HTTPURL HTTPURL	UNINFORMATIVE
1242968905024495617	I’ll never understand how Floridians voted this man into the U.S. Senate after giving him two terms as governor. | Rick Scott wants less unemployment money in coronavirus bill HTTPURL	UNINFORMATIVE
1241365334608789505	The 2019/20 Guinness PRO14 season, in which South African teams the Toyota Cheetahs and Isuzu Southern Kings participate in, has been suspended indefinitely due to the coronavirus pandemic HTTPURL	UNINFORMATIVE
1245660415024979972	Sadly this is why Cali and NY are going to lead the US with COVID-19 cases&amp;deaths. No care in the world No leadership led both by Democrats leaders. But @USER &amp; media try to shit on FLs Gov when hes doing a great job. Been lockdown since 3wks ago. Same goes for OHIO. Check the #s	UNINFORMATIVE
1241818759100153857	Will we surpass China this week? 🤷🏻‍♂️ #COVIDー19 cases in USA: March 1: 89 cases March 2: 105 cases March 8 : 564 cases March 14: 2,826 cases March 17: 6,135 cases March 19: 13,229 cases March 20: 18,763 cases March 21 : 23,649 cases 307 deaths March 23 : 38757 cases, 400 deaths	INFORMATIVE
1251266157971152897	Kaduna state only recorded 6 CoViD19 cases, mostly reported before some state, but decisive coordinated action taken by the government Is now paying off, kudos to our deputy Gov @USER	INFORMATIVE
1245503015768842240	@USER wow! You’re #1 on Facebook! You’re also #1 with the most cases of Covid-19 in the world. So much winning!!!	UNINFORMATIVE
1241477766899544067	Paulo Dybala has confirmed he has tested positive for COVID-19, few weeks ago it started as a rumor🤦‍♂️	INFORMATIVE
1243602630414422026	@USER @USER @USER Wasn't he one of the experts advising #liarjohnson &amp; his puppetmaster the evil svengali #dominiccummings that #Herd_Immunity aka the #tories culling strategy was the best course of action in which case he's right in the firing line #COVID19 #covid19UK	UNINFORMATIVE
1245864925513134080	10 days ago, Covid-19 was the 11th leading cause of death in the US. Now it’s the 3rd leading cause of death, behind only heart disease and cancer (both conditions exacerbated by this coronavirus). HTTPURL	UNINFORMATIVE
1237602118338408449	The first #COVID19 patient infected with #SARSCoV2 is stated by ministry of #health in #Turkey. He is a male patient has a previous contact with #Europe. His symptoms are in a moderate level and he is in #Quarantine with his family. #coronavirus #microbiology	INFORMATIVE
1241573850028138496	Search for patient zero: “The first case of the novel coronavirus emerged on Nov17, according to Chinese govt data reviewed by SouthChina MorningPost. The ID of the person has not been confirmed, but it appears to be a 55-year-old from Hubei province” HTTPURL	INFORMATIVE
1236773568282865665	&gt;bernie-biden debate now &gt;bernie talks about health care &gt;biden start speaking in tongues &gt;audience laughts &gt;both collapse on the floor from coronavirus &gt;Tulsi 2020	UNINFORMATIVE
1236156431205711872	46 residents in one apartment tower in #Daegu, #SouthKorea have been infected with #COVID19! The tower is now in isolation. According to South Korea health department, 71.7% of the confirmed cases in South Korea are due to group infection. HTTPURL	INFORMATIVE
1251474993059430400	This author uses cherry-picked data. Used low flu deaths of 12,000 from 2011. Why not use 80,000 from 2018? Because then his story flops. 🧐🇺🇸 The Absurd Case against the Coronavirus Lockdown HTTPURL	UNINFORMATIVE
1250976346752323585	My God: #America lost 4591 souls in one day from #Coronavirus. Who will be held accountable for killing more #Americans than AlQaeda terrorists on 9/11. #Election2020	INFORMATIVE
1248727305997950976	Revealed: Netherlands, blocking EU's Covid19 recovery plan, has cost EU countries $10bn in lost corporate tax a year HTTPURL a través de @USER	UNINFORMATIVE
1247352448043356160	Walmart is planning to hire another 150,000 workers to keep up with demand. But a new lawsuit alleges the retailer quickly hired new employees over the phone or through other “remote means” without checking if new workers might have the coronavirus. HTTPURL	UNINFORMATIVE
1236093727770324992	DHEC has identified two possible cases of COVID-19 #Coronavirus in SC. One is in Kershaw County. This is not a time to panic, but to be smart and take precautions that one normally would to prevent the spread of illnesses. #washyourhands HTTPURL	INFORMATIVE
1249041573779632129	Coronavirus update: 1.72 million cases worldwide, 106,469 deaths (U.S. surpasses Italy in number of fatalities). It's the genocide of American non-trump supporters.	INFORMATIVE
1245860818937212928	@USER WADR, IF ☝🏽 JUST ☝🏽 ONE The #USA ‘s #HealthCareHeros #FirstResponders #essentialservices #EssentialWorkers GETS INFECTED FROM #COVID19 DIES FROM BEING INFECTED BY #CoronaVirus WHILE DESPERATELY TRYING TO SAVE #USA AMERICANS ‘ LIVES... WE ARE F’ING DOING IT WRONG‼️	UNINFORMATIVE
1245752601183952896	@USER Italy is hiding their true COVID numbers. People are showing up at the morgues but they aren't listed as corona deaths in the "official" stats. Furthermore Italy refused to alert the WHO of pneumonia cases in November. Maybe if they were honest we could've prevented this.	UNINFORMATIVE
1245496631082078216	In 1918/19 the Spanish Flu killed upwards of 675,000 Americans. Congress continued to sit and do the nations business. In 2020, after the nation suffered 3,500 deaths from #COVIDー19, Congress closed shop and ran away. Times have changed... @USER @USER @USER	INFORMATIVE
1247087477451522053	#Kenya #COVID19 #Kilifi Deputy Governor who defied a government directive to self-quarantine after travelling back into the country from #Germany has been arraigned in court. Gideon #Saburi was arrested last week upon discharge from hospital after recovering from Covid-19. HTTPURL	INFORMATIVE
1241492508909219848	BREAKING: AC Milan announce that Paolo Maldini and son Daniel Maldini have both tested positive for the coronavirus. The Maldinis oo! This is very scary HTTPURL	INFORMATIVE
1252076097887404036	@USER Currently, all with fever &amp;dry cough r being treated as COVID19&amp; 99% of them r subsequently tested positive for this virus. Now fast rewind few months when there ws no virus, people wre getting fever &amp;cough due to weather change. Maybe it's time to check the ”testing equipment”.	UNINFORMATIVE
1246674295629074433	NSW Police Commissioner Mick Fuller said there was clear evidence COVID-19 has come off the Ruby Princess and at least 10 passengers have died in Australia because of it #auspol @USER	INFORMATIVE
1241421772383272960	#CoronaVirusUpdates from #Italy for March 21, 2020. Total +#Covid19 cases today reached 53,578 of which 6072 are recovered, 42,681 infected (7 % in ICU) and 4,825 deaths, with 793 people dying in last 24 hrs, yet another grim record. Italy has carried out 206,886 tests. /1	INFORMATIVE
1236185370292707329	"The coronavirus has killed fewer people than the flu, so why worry?" Last year there were 32 million confirmed cases of influenza in the US and 18000 people died. If the same number of people contract coronavirus, we can expect to see just over a million deaths #COVIDー19	UNINFORMATIVE
1241701533550612480	Authorities said that Semnan province (638K) has become the focal point of #COVIDー19. For two consecutive days it does not appear in the report, seemingly meaning number of new cases is zero. It is very odd - never seen new cases in a province being reported 0 twice in a row.	INFORMATIVE
1245701892308533258	Excellent #COVID19 chart showing PER 1M population incidence. Click on column headers to sort lg to sm. Don’t listen to #FearMongering #fakenews MSM. ➡️Coronavirus Updates (COVID-19) Deaths &amp; Cases per Population HTTPURL	UNINFORMATIVE
1248090361005817863	Played golf today with a couple of people in the medical arena. They told me MV Hospital in Dayton Ohio has 4 cases of #COVID19 . Doctors and nurses being laid off. Another person in the Kettering System told me the same thing. Makes you thing what is really happening?	INFORMATIVE
1241051381814919173	New: Additional resources have been added to the 'Using Telehealth' section of the 'CAPC COVID-19 Response Resources' Toolkit including a new document - 'Telehealth At-A-Glance Guidance' with use cases, team considerations, and tips &gt;&gt; HTTPURL #covid19 #pallicovid	UNINFORMATIVE
1241451855055589378	Illinois announces 168 new cases of covid-19 and 1 death. Total now in the state is 753 cases and 6 deaths. Latest on @USER now	INFORMATIVE
1244868979870576640	At least Kenya is at peace ;news is better nowadays . Kenyans now know that Raila is one of the biggest problems Kenyans has . Kenya bila raila is peaceful @USER #Coronavirustruth #TheLockdown #COVID19 #Covid19inSA #StayAtHome #JamboKenya #saynotolockdown HTTPURL	UNINFORMATIVE
1236467389169946624	#Japan govt seeking survival of #Olympics,may downplay #COVID death toll by classifying suspected #SARS2 deaths as regular "#pneumonia",w/o testing COD. Stats forgery is Abe admin's MO😡 154/232 general,&amp;31/56 fundamental govt stats revelaed "inappropriately handled", Mar,2019	UNINFORMATIVE
1236112506357190657	WIS10: State health officials now investigating two presumptive coronavirus cases in S.C. "both cases did test positive" HTTPURL via @USER	INFORMATIVE
1240136131519352832	Initial Investigation of Transmission of COVID-19 Among Diamond Princess Crew: 2/3 worked in food service HTTPURL via @USER	UNINFORMATIVE
1240570216775630849	@USER @USER That's the height of insensitivity. Ibadan has had foreigners infected with Covid 19 visit recently and some contact cases traced back there. If we have an outbreak or increase in the number of confirmed cases then we know they are responsible for it.	UNINFORMATIVE
1236091711467802624	Amid coronavirus outbreak, Trump-aligned pressure group pushes to stop medicine sales to Iran || By Eli Clifton HTTPURL	UNINFORMATIVE
1241108864445091842	Infirmary Health will host appointment-only COVID-19 testing sites March 23, 24 and 25. If symptomatic, Mobile and Baldwin County residents can call 251-341-CV19 (2819) to speak with a registered nurse from 7 a.m. - 7 p.m., March 22 - 27. Details at HTTPURL HTTPURL	UNINFORMATIVE
1236264812117544961	The first person who contracted the novel coronavirus in Pakistan last week has been discharged from hospital today. The young man, who was the first coronavirus patient from Karachi and Pakistan, has sent home after fully recovering from the virus.	INFORMATIVE
1241388658466394114	Also important to note. While officials say there are now 152 positive #Coronavirus cases in Virginia, Dr. Forlano told me that the death number remains at two. @USER	INFORMATIVE
1245821044641927174	#HeyJB @USER Here is the latest chart from @USER with a breakdown by age for number of cases, hospitalizations and deaths from #COVID19 HTTPURL	UNINFORMATIVE
1247276555673284609	Tomorrow at 1:00p, @USER will hold a #COVID19 press conference at the field hospital site at the Baltimore Convention Center. As always, we will cover a lot of ground. HTTPURL	UNINFORMATIVE
1236096158075928576	Nearly half (21) of the people tested aboard a cruise ship off SF are positive for COVID19. Trump thinks if they remain aboard, he doesn’t have to count them in US totals. NewsFlash: Those 3,500 passengers are all yours. #wtpEBRC #wtp2020 @USER HTTPURL	INFORMATIVE
1245662785565933571	@USER Yup. Duterte's "suntukin ang veerus" = Trump's "covid is a hoax" in January. Philippines being "a model country in containing the virus" = US doing a "great job so much so that 15 cases will be down to 0 in a couple of days". Pareho. Minsan mapapatawa ka na lang sa frustration.	UNINFORMATIVE
1245908772461010944	@USER First death in USA due to coronavirus was January 20th, and we are crying now for mask shortage, ppe, and other medical supplies after given 18 tonne to China in February. #boycott3M trend is as stupid as the our admin who havent issued national lockdown.	INFORMATIVE
1236534516644286465	GW discharged this woman who was showing signs of covid-19 and traveled to South Korea..... DC...... HTTPURL	INFORMATIVE
1248797183597559811	The Justice Department opened a probe of a Massachusetts veterans hospital where dozens have died of coronavirus. The probe will see if Holyoke Soldiers’ Home in western Massachusetts failed to provide sufficient medical care during the pandemic. HTTPURL	UNINFORMATIVE
1241024232332591108	Gov. Andrew Cuomo announces new coronavirus numbers in New York as of Friday morning: - 7,102 positive cases in New York State - 4,408 are in NYC alone	INFORMATIVE
1241897968279719937	Idaho didn’t confirm any new cases of COVID-19 in Blaine County on Sunday as residents adapt to the state’s isolation order, Ketchum and Sun Valley are asking Gov. Little for additional resources. Here are the top stories from March 22. #idahocovid19 HTTPURL	INFORMATIVE
1243653474094428160	Update on this story: After 13 days, Mrs. Schoen got her test results today -- negative for COVID-19 -- and is back at her nursing home this afternoon HTTPURL	INFORMATIVE
1245900543836422161	@USER I thought it was there for “non-covid” transfers only? I’ve been told by two nurse friends of west coast ER’s that once the covid surge dissipated, they experienced low admittance numbers bc of non-essential bans. One friend said “it’s dead” and “I can’t even pick up a shift!”	UNINFORMATIVE
1246010292452167680	Italy's death rate from #COVID19 is 11%. In Germany, it's 1%. Several main factors account for much of the difference we’re seeing – and the biggest are simply how we’re counting, as well as testing, cases. This is a must-read: HTTPURL	UNINFORMATIVE
1250969896986439680	Why does India have so few coronavirus/Covid-19 cases and deaths? — Quartz India — #Lockdown is working. 🤞🕉🇮🇳 HTTPURL	UNINFORMATIVE
1245810369672732672	WTH? 'China concealed the extent of the coronavirus outbreak in its country, under-reporting both total cases and deaths it’s suffered from the disease, the U.S. intelligence community concluded in a classified report to the White House' HTTPURL	UNINFORMATIVE
1236091575496818690	‘Wuhan City, the capital of Hubei, is expected to have 10,000 5G base stations by the end of 2019’ — Head of Hubei Provincial Communication Administration. HTTPURL #coronavirus #5G	UNINFORMATIVE
1241023775006588929	Ahmedabad firm is the 1st in India to get licence to make Covid-19 test kits The Gujarat firm will be making test kits for the 1st time, but was preferred over 3 global cos whose FDA-approved test kits were offered to GoI for under $10 #COVID2019india HTTPURL	UNINFORMATIVE
1237397849371037697	COVID-19 Official Statement ~ There are are no confirmed cases in Hartlepool or here at the College, we will update you on the latest position in the UK and elsewhere. Please check this link for advice and updates &gt;&gt; HTTPURL #COVID19 HTTPURL	INFORMATIVE
1236144767110533121	Florida confirms 2 Coronavirus Deaths Coast-to-Coast Washington State to Florida This is horrible &amp; huge Stay Safe!	INFORMATIVE
1245853654973734915	Actually, @USER Americans are more likely to delay the #coronavirus pandemic here in the US from plateauing if they stand together—like you did with several infected people when you attended Louisville’s Speed Art Museum charity ball on March 7. HTTPURL HTTPURL	UNINFORMATIVE
1241845196528074752	San Diego County officials expecting two cruise ships to arrive with thousands of travelers, all passengers and crew healthy, no #coronavirus, completed 'quarantine at sea.'	UNINFORMATIVE
1236431011954618370	The Fox in the Henhouse: Azar says he's personally overseeing investigation into HHS whistleblower allegations on #coronaviruscalifornia spread: MSM ASK: Where are the HHS employees now? Did HHS test Wuhan evacuees before release? Where are they now? HTTPURL	UNINFORMATIVE
1236115925994049537	Trump has reached a new low. We have ill people here, people who have died from covid-19. The university of WA, Bellevue College, several school districts have closed and Trump only sees this as an opportunity to slam our governor. You're the snake. Trump.	UNINFORMATIVE
1241191014003548161	#ThankYouPresidentTrump for lying, refusing WHO’s testing, firing the CDC pandemic response team, cutting the CDC budget by 80%, delaying response, lying about a cure &amp; calling the #coronavirus a “hoax”. HTTPURL	UNINFORMATIVE
1248506939278946305	Good Friday 2020 remembering the crucifixion of Jesus &amp; his death at Calvary. He died for us, he rose &amp; he will come again. We all will rise above COVID-19 @USER thank you Father Ed &amp; Father O'Ryan for Masses &amp; daily readings to keep us connected. during this time. HTTPURL	UNINFORMATIVE
1236102446885351424	Spoke to my Mother earlier tonight. I was concerned as a friend who lives near where Mum is sent picture of a person being put in an ambulance by folks in Hazmat suits. Mother has had it confirmed that it was not COVID-19, but (and I quote my well spoken Mum) "a boggin' hoose"	UNINFORMATIVE
1251751825994166272	@USER I think the following questions need to be asked: 1. Of the states that allow golfing, how many cases of COVID19 have come from people playing golf? 2. If there are no cases from people playing golf, then why has Victoria not lifted this restriction? Signed. A non-golfer.	UNINFORMATIVE
1241613305447206913	Australia’s confirmed #COVID19Aus cases are doubling every 3 days. At this rate, Australia will have apx: 170,000 Cases by Easter. 34k 🇦🇺 needing 🏨😷 (20% of #Covid_19 cases are severe) 5,780 🇦🇺 dead☠️ (3.4% die apx) BY EASTER.🐇 #FlattenTheCurve #StayAtHome #COVID19Aus HTTPURL	UNINFORMATIVE
1245773158793252864	You may have heard a rumor that WIC is sending out new benefit cards to use during COVID-19. This is NOT the case. In Washington, the card you have now is the card you will keep using for your WIC benefit. Please contact your local #WIC Clinic if you have questions. HTTPURL	UNINFORMATIVE
1247751541823385600	Look at hospitalizations, not recovery stats for COVID-19, B.C. professor says - Clearwater Times - HTTPURL	UNINFORMATIVE
1245678207887695872	Worrying to hear from the Chief Exec of the Belfast Trust that we will not have enough ventilators to deal with the Departments "worst case scenario" of #covid19. For weeks,we have been callling for more Ventilators and ICU beds. Executive been dangerously slow with crisis.	UNINFORMATIVE
1243114174835761152	Per HTTPURL , “...The man’s death came as the number of Covid-19 cases in Arizona spiked more than 50% in one day¬.. from 152 on Sunday to 235 on Monday¬.. according to the state health department.	INFORMATIVE
1241804733179990016	Sunday’s #coronavirus death toll figures in Europe: (The % change is from Saturday’s total) Italy: ⬆️ 13.5% to 5,476 Spain: ⬆️ 30% to 1,720 France: ⬆️ 20% to 674 UK: ⬆️ 21% to 281 Germany: ⬆️ 17% to 55 Portugal: ⬆️ 17% to 12 @USER	INFORMATIVE
1244763298526044168	#BREAKING: The first two #coronavirus deaths in the Coastal Health District were reported, and both cases were in Chatham County. HTTPURL	INFORMATIVE
1244791140475375616	Today marks the first time in two weeks that the total number of deaths in the US from the Coronavirus did not double in 3 days. We'll see Tuesday if that's a trend, or a blip. OTOH - Monday was the deadliest day yet, with over 500 people dying in the US from the virus.	INFORMATIVE
1236158096189218818	We have killed more to each other in Delhi during the Coronavirus outbreak. The irony is, we are more concerned about the N95 mask and hand sanitizer out of stock. #CoronaVirus #DelhiRiots #HumanitarianCrisis #CommunalHarmony	UNINFORMATIVE
1246219512833343488	Dwayne Stephens Sr., the father of Michigan State men’s basketball associate head coach Dwayne Stephens, died Wednesday after contracting COVID-19. -report	INFORMATIVE
1241256092958482432	#COVID19 The World is def Heading towards Recession... But Rgds to India...Indian Ecy is doing Better.But Stimulus is required Cash Transfer --DBT for Informal Sector esp.towards Daily wages Hospitality, Airline is going 2 b affected..But key Positives of PMs Speech is Sensible HTTPURL	UNINFORMATIVE
1236164195168616458	All monies used to fight the Coronavirus should be used from the Department of Defense. The virus is a foreign enemy that has invaded Our Nation and is attacking and killing Our Citizens. Waste no time with separate legislation. We are under attack. 😐🇺🇸	UNINFORMATIVE
1244182366186160128	Just to put things into perspective, the US apparently had their highest number of deaths by C-Virus yesterday, recorded at 525 deaths according to worldometer 23.6% of total deaths in a single day below are the DAILY average deaths for the US. #COVIDー19 #Covid_19 #COVID19 HTTPURL	INFORMATIVE
1249033360485134336	Everyone’s been asking me my opinion on UFC 249, which is silly since America’s death toll from COVID-19 has surpassed **6** 9/11s, but here goes... (1/5)	UNINFORMATIVE
1244606696539877377	On the Instructions of @USER President Barrister @USER AIMIM Party MLA'S and Corporators Distributed Ration Kits In Various Area' among the People who have been affected due to the #COVID19 lockdown HTTPURL	UNINFORMATIVE
1241806751617277952	OMG! Angela Merkel has no symptoms yet she's being "regularly" tested for COVID-19! Just because her doctor tested positive. She's wasting tests that could be used for someone who is actually sick. Said no lib or anti-Trumper, ever.	INFORMATIVE
1246092226712817673	Cuomo: NY now has almost 103,000 cases of covid 19 and more than 2,900 deaths up from 2,300+ yesterday. Biggest single day increase. More on @USER at noon and 5.	INFORMATIVE
1236162779020738560	@USER People will die because of your incompetence.🤬🖕 #ETTD #coronavirus Links to CDC H1N1 pandemic response &amp; 2019 budget. HTTPURL HTTPURL Clips from 2018 budget about importance of Strategic Stockpile &amp; infrastructure. HTTPURL	UNINFORMATIVE
1236103904145915908	Coronavirus: Walmart tells truckers to buy supplies with company cards More: HTTPURL Walmart confirmed to Business Insider that it sent an audio message to its truck drivers on March 4 with advice on how to conduct... HTTPURL	UNINFORMATIVE
1236144679445381121	Coronavirus death toll triples in Washington as CDC faces lawsuit HTTPURL	UNINFORMATIVE
1241401728358064131	The death toll from new coronavirus has surpassed 5,000 in Europe, with Italy, Spain and Germany reporting a steep rise in infections as Nigeria record 10 Fresh Case of #CoronavirusPandemic #QuaratineLife #COVIDー19	INFORMATIVE
1246033871122001921	This feckless USELESS EXCUSE of a human being. ORANGE PIECE OF SHIT is refusing to allow COVID patients on board the US Comfort. Like everything else he made a show LYING how he would save the day. But they won’t let anyone on board. He is killing people!! HTTPURL	UNINFORMATIVE
1250353783990820864	@USER CHARLATANS Finally someone has America's best interests at heart WHO knew about the novel Coronavirus in 2009 when a Saudi Arabian man died from it it was found in Egypt then in 2012 in Brazil they've known about the COVID-19 for over 10 years LYING CHARLATANS	UNINFORMATIVE
1236167997729001473	The president had a more positive reaction to Fox News. While explaining he had watched the network’s coronavirus coverage aboard Air Force One en route from Nashville — where he had toured tornado damage earlier in the day — to Atlanta, Trump cut himself off.	UNINFORMATIVE
1248875303130345472	@USER @USER 2,977 Americans died from the 9-11 terrorist attacks &amp; we responded by spending trillions of dollars between wars &amp; additional security. 18,761 Americans died from Coronavirus (so far). If we overreacted to Coronavirus; it implies that we overreacted to 9-11 too.	INFORMATIVE
1241796432400723969	Panama City has first confirmed #COVIDー19 case, spring breaker from Texas. The RN in the ER is now in #quarantine, his pregnant girlfriend is home alone. #StayHome #COVIDIOTS #SundayMorning @USER #CoronavirusUSA @USER #Floridalockdown #Trump HTTPURL HTTPURL	INFORMATIVE
1246037487245496321	It's hard to know what to make of the Covid-19 testing figures. Switzerland, (not Germany) is the home of Roche and has carried out more tests per person than any other major country, but has about 50% more deaths per head than the UK. #COVID19	UNINFORMATIVE
1241187436648108033	To the thousands of people returning from March Break please do not get home and go to the grocery store. Please take your self-isolation seriously. Precious lives are at stake. #Covid_19 #StarfishClub 🙏	UNINFORMATIVE
1236102789417373698	@USER * Holy moly guacamole AIPAC confirms that two conference attendees have now tested positive for coronavirus. conf size? 18,000 attendees, including 2/3rds of Congress. this week, thousands of conference goers visited Capitol Hill offices. Will MoC’s test positive?	INFORMATIVE
1237128722999894017	@USER @USER For real?! I’m in Tallahassee &amp; didn’t know he was here. Just confirmed 2 cases of Coronavirus at the Capitol. I wonder if that had anything to do with it or if it’s just Al?!	INFORMATIVE
1252007856552816645	Absolutely tragic! ~ Broadway actor Nick Cordero is recovering after having his right leg amputated Saturday due to complications from the coronavirus. HTTPURL # via @USER	INFORMATIVE
1241454030653620225	... daily coronavirus briefings during this time. @USER &amp; her husband, who's the CHAIRMAN OF THE NEW YORK STOCK EXCHANGE, sold at least $355,000 in stocks from Jan. 24-31, after the coronavirus briefing. The Senator &amp; her husband sold $890,000 in stocks from...	UNINFORMATIVE
1246111397068619777	We are reporting new #COVID19 cases (7 new) in residents in our service area (Greater Sudbury, Sudbury District, and Manitoulin District). The total is now at 25 confirmed cases. HTTPURL #PublicHealth #Sudbury HTTPURL	INFORMATIVE
1242955490625290247	@USER Apparently, according to tonight’s news, the new straight forward, clear government message to stop the spread of COVID-19 &amp; help our NHS is that everyone must stay at home, unless they need to go to work... HTTPURL	UNINFORMATIVE
1242905562171523072	Stocks tumble into the close after @USER threatens to put a hold on the coronavirus stimulus bill; Nasdaq turns negative and Dow up only 480 points after surging 1,300 earlier HTTPURL HTTPURL	UNINFORMATIVE
1245758569426935809	The Iowa Department of Public Health (IDPH) has been notified of 66 additional positive cases of Iowans with COVID-19, for a total of 614 positive cases. According to IDPH, two additional deaths were reported; 2 older adults (61-80) of Linn County. HTTPURL	INFORMATIVE
1239059683987595264	#coronavirus 59 deaths as of today with "40 of total, or 68%, from Washington State." What is not happening as it should in Washington state?! HTTPURL	INFORMATIVE
1246749891855966210	Transcosmos, a major BPO in Japan reveals one of the staff working at Tama in Tokyo was infected. Contact Centers need extra care not only in technical areas but also the work environment and health conditions of the staff. #cctr #Japan #COVID19 #coronavirus #コールセンター	INFORMATIVE
1236412827423739904	@USER So who carried #COVIDー19 IN to that care home in North Vancouver? A relative? A care aide? A janitor? Big problem everywhere is that low-wage service workers often cannot afford to take days off without pay, maybe weeks while they recover, so they hide their symptoms.	UNINFORMATIVE
